EXPECTED_START_DATE,GRADUATION_DATE,ENROLL_COUNT,NUMBER_AVERAGE,MINUTES_ATTENDED,HOURS_ATTEMPTED,HOURS_EARNED,AR_BALANCE_AMOUNT,MINUTES_ABSENT,DAYS_ABSENT,MINUTES_MAKEUP,REENTRY_NUMBER,PROGRAM_GROUP,BIRTH_DATE,LAST_ACTIVITY_DATE,MOD_NUMBER,COHORT_YEAR,CUMMULATIVE_GPA,CUMMULATIVE_GPA_POINTS,CUMMULATIVE_GPA_CREDITS,AR_BALANCE,ENROLLMENT_GPA,CREDITS_ATTEMPTED,CREDITS_EARNED,CREDITS_REQUIRED,CREDITS_LEFT,ENROLLMENT_COUNT,MODS_ATTENDED_COUNT,HS_GRADUATED_FLAG,DISABLED_FLAG,HISPANIC_FLAG,VETERAN_FLAG,STATUS_DESCRIPTION,IN_SCHOOL_FLAG,SIMPLE_STATUS_DESCRIPTION
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,HSHMB,12/18/1984,2/4/2021,3,2026,0,,,0,0,0,0,180,180,2,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,12/3/1989,4/13/2021,5,2026,0,0,0,0,0,0,0,183,183,3,1,0,0,0,0,No Show,0,Terminated
3/15/2021,12/4/2022,1,89.506494,1680,694,694,4150,0,0,0,0,HSHMB,10/6/1992,4/12/2021,3,2026,2.78,261.05,94,8345.75,3.39,77,77,180,103,2,29,0,0,0,0,Active,1,Active
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,8/19/1999,,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSSMB,12/25/1987,2/25/2021,3,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,4/4/2021,1,0,0,0,0,0,0,0,0,0,GAGAB,7/28/1992,4/5/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,False Start,0,Terminated
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,12/24/1994,2/16/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,5/26/2000,3/2/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,1/25/1984,3/12/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,2/23/1995,3/5/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,3/24/2024,1,83,1860,50,50,8280,0,0,0,0,CSCNB,9/19/1984,4/9/2021,3,2026,2.7,13.5,5,8280,2.7,5,5,180.5,175.5,2,6,0,0,0,0,Active,1,Active
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,9/12/1996,3/29/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,12/6/1969,3/8/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSSMB,4/27/1993,2/22/2021,3,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,1/8/2000,,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,HSHMB,6/30/1993,4/14/2021,4,2026,0,0,0,8300,0,0,0,180,180,3,5,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,95,1860,50,50,8160,0,0,0,0,GAGAB,2/23/1992,3/30/2021,3,2026,4,20,5,8160,4,5,5,183,178,1,6,0,0,0,0,Active,1,Active
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSSMB,4/19/1991,3/5/2021,3,2026,0,,,0,0,0,0,180,180,2,0,0,0,1,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,52,1020,57,0,8300,0,0,0,0,HSHMB,11/22/2001,4/13/2021,3,2026,0,0,5,8300,0,5,0,180,180,2,6,0,0,0,0,Active,1,Active
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,5/8/1979,3/1/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,5/29/1999,3/23/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,4/2/2021,1,0,0,0,0,0,0,0,0,0,GAGAB,2/9/2001,4/5/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,False Start,0,Terminated
3/15/2021,3/22/2021,1,0,0,0,0,-25,0,0,0,0,HSHMB,8/26/1990,4/7/2021,3,2026,0,,,-25,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,6/11/2000,3/24/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,11/15/1997,2/16/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,8/1/2021,1,77.688462,60000,1572,1572,6200,0,0,0,0,HSHMB,7/17/1976,4/7/2021,3,2026,2.29,387.25,169,8485,2.29,169,169,180,11,2,50,0,0,0,0,Active-Pre Grad,1,Active
3/15/2021,4/5/2021,1,75.558182,29100,880,800,0,0,0,0,0,GAGAB,1/3/1991,4/9/2021,3,2026,1.98,155.5,78.5,5688,2.17,74.5,68.5,183,114.5,2,28,0,0,0,0,False Re-Enter,0,Terminated
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,6/19/1983,3/12/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,3/16/2021,1,0,0,0,0,0,0,0,0,0,GAGAB,7/7/1992,3/5/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,Cancel,0,Terminated
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,9/26/2003,3/1/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,2/15/2002,3/23/2021,3,2026,0,,,0,0,0,0,183,183,3,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,11/8/2001,3/4/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,11/3/1974,3/12/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,1,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,4/4/1984,4/10/2021,4,2026,0,,,0,0,0,0,183,183,3,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,9/22/2000,,3,2026,,,,0,0,0,0,183,183,1,0,0,0,1,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,7/27/2002,3/12/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,0,0,57,57,0,0,0,0,0,HSHMB,12/24/1991,3/2/2021,3,2026,0,0,0,0,0,5,5,180,175,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,10/17/2001,3/4/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,3/12/1985,,3,2024,,,,0,0,0,0,95,95,1,0,0,0,1,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSSMB,2/28/1995,3/4/2021,3,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,HSHMB,9/14/1999,2/20/2021,3,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,7/25/1978,3/5/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,6/17/1992,3/5/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,1/30/1980,2/22/2021,3,2024,0,,,0,0,0,0,95,95,2,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,4/10/1997,3/11/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,4/18/1983,2/19/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,12/21/1951,,3,2026,,,,0,0,0,0,183,183,1,0,0,0,1,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,12/21/1993,3/4/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,HSHMB,1/4/2000,4/4/2021,3,2026,0,,,0,0,0,0,180,180,2,0,0,0,0,0,No Show,0,Terminated
3/15/2021,11/21/2021,1,90.761684,2580,1570,1570,8200,720,0,0,0,BUBAB,6/11/1984,4/2/2021,3,2026,3.5,841.5,240.5,64980.97,3.57,148.5,148.5,180,31.5,5,69,0,0,0,0,Active,1,Active
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,1/4/1987,3/8/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSCNB,3/8/1965,2/18/2021,3,2026,0,,,0,0,0,0,180.5,180.5,2,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,2/16/1988,4/1/2021,4,2026,0,0,0,8160,0,0,0,183,183,3,5,0,0,0,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSSMB,2/25/1991,,3,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,9/27/2000,,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSSMB,8/17/1970,,3,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSCNB,12/7/1984,,3,2026,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,5/2/1987,2/19/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,5/17/1996,3/23/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,11/21/1989,3/5/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,4/3/2021,1,0,0,0,0,0,0,0,0,0,MSMAA,9/14/1989,4/5/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,False Start,0,Terminated
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSCNB,6/2/1998,3/2/2021,3,2026,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSCNB,11/17/1975,2/17/2021,3,2026,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,12/29/1996,2/18/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,3/17/2021,1,0,0,0,0,0,0,0,0,0,CSSMB,6/5/1997,3/23/2021,3,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,Cancel,0,Terminated
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSSMB,3/13/1987,3/18/2021,3,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,92,1860,57,57,8300,0,0,0,0,HSHMB,8/22/1992,4/13/2021,3,2026,3.7,18.5,5,8300,3.7,5,5,180,175,1,6,0,0,0,0,Active,1,Active
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,7/22/1992,3/4/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,3/18/2021,1,85.404762,0,968,914,0,0,0,0,0,HSHMB,7/20/1980,3/24/2021,3,2026,2.72,332.9,122.5,1957,3.17,105,100,180,80,4,30,0,0,0,0,Cancel,0,Terminated
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,2/3/1981,4/1/2021,3,2026,0,,,0,0,0,0,183,183,2,0,0,0,1,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,4/13/2001,,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,1/3/1989,2/12/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,12/24/1989,3/2/2021,3,2024,0,,,0,0,0,0,95,95,2,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,3/25/2021,1,0,0,0,0,0,0,0,0,0,CSCNB,6/3/1998,4/9/2021,3,2026,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,False Start,0,Terminated
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSCNB,7/17/1981,2/23/2021,3,2026,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,88,1740,50,50,8160,0,0,0,0,GAGAB,6/7/1984,3/23/2021,3,2026,3.4,17,5,8160,3.4,5,5,183,178,1,6,0,0,0,0,Active,1,Active
3/15/2021,3/17/2021,1,0,0,0,0,0,0,0,0,0,GAGAB,5/26/1994,3/30/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,Cancel,0,Terminated
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,3/10/2003,3/9/2021,3,2026,0,,,0,0,0,0,183,183,4,0,0,0,1,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSSMB,4/9/2001,4/8/2021,4,2026,0,,,0,0,0,0,180,180,2,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,97,1680,57,57,9040,0,0,0,0,MSMAA,9/8/2000,4/13/2021,3,2024,4,20,5,9040,4,5,5,95,90,1,6,0,0,1,0,Active,1,Active
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,1/3/1999,3/9/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,84,1860,50,50,8160,0,0,0,0,GAGAB,7/22/1991,4/5/2021,3,2026,3,15,5,8160,3,5,5,183,178,1,6,0,0,0,0,Active,1,Active
3/15/2021,3/22/2021,1,0,0,0,0,0,0,0,0,0,MSMAA,8/3/2000,3/23/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,False Start,0,Terminated
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,10/25/1960,2/26/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,12/18/1982,3/5/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,8/28/1988,2/16/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,1,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,8/8/1995,2/10/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,6/21/1996,4/14/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,4/5/2021,1,0,0,0,0,0,0,0,0,0,GAGAB,10/23/2000,4/5/2021,3,2026,0,,,0,0,0,0,183,183,2,0,0,0,0,0,False Start,0,Terminated
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,3/27/2002,4/4/2021,3,2024,0,,,0,0,0,0,95,95,2,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,6/9/2001,3/4/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,3/24/2024,1,72,1500,50,50,8280,0,0,0,0,CSCNB,12/30/1982,4/7/2021,3,2026,1.7,8.5,5,8280,1.7,5,5,180.5,175.5,2,6,0,0,0,0,Active,1,Active
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,8/30/1987,3/12/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,3/18/2021,1,0,0,0,0,0,0,0,0,0,GAGAB,3/12/1994,3/24/2021,4,2026,0,0,0,8160,0,0,0,183,183,4,5,0,0,0,0,Cancel,0,Terminated
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,12/13/1975,2/25/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSSMB,11/11/1964,3/8/2021,3,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,66.647059,4860,170,130,7800,60,0,0,0,BUBAB,12/24/1990,3/26/2021,3,2026,1.05,38.2,36.5,9362.69,2.25,17,13,180,167,2,14,0,0,0,0,Active,1,Active
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,12/4/1986,3/5/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,9/16/2000,3/4/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSCNB,11/1/1989,2/23/2021,3,2026,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,7/14/1963,,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,4/22/1993,3/1/2021,3,2026,0,,,0,0,0,0,183,183,2,0,0,0,1,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,HSHMB,7/28/1989,3/10/2021,3,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,1/21/2001,3/3/2021,3,2024,0,,,0,0,0,0,95,95,4,0,0,0,0,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,99,1680,57,57,8300,0,0,0,0,HSHMB,6/23/1993,4/8/2021,3,2026,4,20,5,8300,4,5,5,180,175,1,6,0,0,0,0,Active,1,Active
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,1/13/1993,4/9/2021,4,2024,0,,,0,0,0,0,95,95,2,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,10/29/2001,3/5/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,2/1/2000,3/6/2021,3,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSSMB,1/3/1999,3/12/2021,3,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,11/27/2000,2/26/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSSMB,8/23/2001,4/6/2021,4,2026,0,0,0,8280,0,0,0,180,180,2,6,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,1/10/2001,3/24/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,,0,0,0,,0,,0,MSMAA,10/5/1991,3/8/2021,3,2024,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,6/14/1990,3/4/2021,3,2026,0,,,0,0,0,0,183,183,2,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,0,0,0,0,0,0,0,0,GAGAB,2/2/1998,2/9/2021,3,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,83,1800,57,57,9040,0,0,0,0,MSMAA,7/9/1995,4/13/2021,3,2024,2.7,13.5,5,9040,2.7,5,5,95,90,1,6,0,0,0,0,Active,1,Active
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSCNB,12/12/1977,3/5/2021,3,2026,,,,0,0,0,0,180.5,180.5,1,0,0,0,1,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSSMB,12/29/1998,3/12/2021,3,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSCNB,5/30/1963,3/2/2021,3,2026,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSCNB,10/5/1989,3/4/2021,3,2026,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,2/25/2024,1,90,1680,50,50,8160,0,0,0,0,GAGAB,2/10/1977,3/29/2021,3,2026,3.7,18.5,5,8160,3.7,5,5,183,178,2,6,0,0,0,0,Active,1,Active
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSCNB,12/3/1976,2/18/2021,3,2026,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,7/27/2000,4/4/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,1,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSSMB,5/28/1983,2/12/2021,3,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,91,1740,57,57,8275,0,0,0,0,HSHMB,7/23/1985,4/8/2021,3,2026,3.7,18.5,5,8275,3.7,5,5,180,175,1,6,0,0,0,0,Active,1,Active
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,11/29/2000,2/16/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,3/22/2021,1,0,0,0,0,0,0,0,0,0,CSISM,1/6/1971,4/5/2021,3,2023,0,,,0,0,0,0,60,60,1,0,0,0,0,0,False Start,0,Terminated
3/15/2021,10/22/2023,1,86.755556,1860,230,230,8300,0,0,0,0,BUBAB,1/28/1997,3/26/2021,3,2026,2.08,67.7,32.5,8300,2.89,22.5,22.5,180,157.5,2,19,0,0,0,0,Active,1,Active
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,CSCNB,9/6/1977,2/16/2021,3,2026,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,1/13/1989,3/1/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,1,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,10/2/1999,2/19/2021,3,2024,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,2/25/2024,1,0,,0,0,0,,0,,0,GAGAB,4/17/1987,2/16/2021,3,2026,1.11,21.6,19.5,0,0,0,0,183,183,2,6,0,0,0,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSCNB,9/4/1980,4/5/2021,3,2026,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,1/28/2024,1,0,,0,0,0,,0,,0,HSHMB,12/21/2000,2/8/2021,3,2026,,,,0,0,0,0,180,180,1,0,0,0,1,0,Application Cancelled,0,Other
3/15/2021,1/28/2024,1,0,0,0,0,0,0,0,0,0,CSSMB,5/14/1988,3/10/2021,3,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
3/15/2021,9/11/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,11/13/1984,4/12/2021,4,2024,0,0,0,9040,0,0,0,95,95,2,5,0,0,0,0,No Show,0,Terminated
